step,loss,acc_top1,acc_top5,learning_rate
171800,0.6227123737335205,86.328125,95.3125,0.00029985402613074026
171900,0.5095492601394653,90.234375,93.75,0.00029985402613074026
172000,0.47270888090133667,89.453125,96.09375,0.00029985402613074026
172100,0.35606592893600464,92.578125,96.09375,0.00029985402613074026
172200,0.44788262248039246,90.625,94.921875,0.00029985402613074026
172300,0.5827808380126953,88.28125,93.75,0.00029985402613074026
172400,0.6779987812042236,89.0625,92.578125,0.0002998473166938022
172500,0.40958037972450256,92.1875,97.265625,0.0002998473166938022
172600,0.4309414327144623,90.625,96.875,0.0002998473166938022
172700,0.4183546006679535,91.796875,96.484375,0.0002998473166938022
172800,0.6327406764030457,87.5,92.96875,0.0002998473166938022
172900,0.5127954483032227,90.625,96.09375,0.0002998473166938022
173000,0.464469850063324,87.109375,96.875,0.0002998473166938022
173100,0.4502592086791992,87.890625,96.875,0.0002998473166938022
173200,0.5029253959655762,91.40625,96.875,0.0002998473166938022
173300,0.5620549917221069,89.84375,95.703125,0.0002998473166938022
173400,0.3931298553943634,91.796875,96.875,0.0002998473166938022
173500,0.5240022540092468,90.625,96.09375,0.0002998473166938022
173600,0.47298938035964966,91.40625,96.875,0.0002998473166938022
173700,0.47938257455825806,91.015625,94.140625,0.0002998473166938022
173800,0.5557320713996887,91.015625,94.53125,0.0002998473166938022
173900,0.5393588542938232,87.5,96.09375,0.0002998473166938022
174000,0.5320800542831421,87.5,96.484375,0.0002998473166938022
174100,0.5026378035545349,89.0625,95.3125,0.0002998473166938022
174200,0.44659528136253357,88.28125,95.3125,0.0002998473166938022
174300,0.5865040421485901,87.890625,93.75,0.0002998473166938022
174400,0.3666587471961975,92.1875,96.484375,0.0002998473166938022
174500,0.504124104976654,88.671875,94.921875,0.0002998473166938022
174600,0.43712565302848816,91.40625,96.484375,0.0002998473166938022
174700,0.39143428206443787,91.40625,97.265625,0.0002998473166938022
174800,0.6288948655128479,87.5,91.796875,0.0002998473166938022
174900,0.5418108701705933,86.71875,96.09375,0.0002998473166938022
175000,0.5884725451469421,87.109375,94.921875,0.0002998473166938022
175100,0.6686738729476929,86.71875,92.578125,0.0002998473166938022
175200,0.5992018580436707,85.15625,93.359375,0.0002998473166938022
175300,0.5708429217338562,89.453125,93.75,0.0002998473166938022
175400,0.37680748105049133,90.625,98.828125,0.0002998473166938022
175500,0.3065354526042938,93.359375,97.265625,0.00029984045658648206
175600,0.3358353078365326,93.359375,96.875,0.00029984045658648206
175700,0.49999895691871643,89.453125,95.3125,0.00029984045658648206
175800,0.3834235966205597,92.1875,96.09375,0.00029984045658648206
175900,0.5882490873336792,87.5,92.96875,0.00029984045658648206
176000,0.6084808707237244,89.0625,92.96875,0.00029984045658648206
176100,0.6005716323852539,90.234375,95.703125,0.00029984045658648206
176200,0.7296298146247864,83.59375,91.015625,0.00029984045658648206
176300,0.4129752218723297,93.75,96.875,0.00029984045658648206
176400,0.4787957966327667,89.453125,95.703125,0.00029984045658648206
176500,0.6450685262680054,88.671875,92.96875,0.00029984045658648206
176600,0.3380436897277832,94.140625,98.828125,0.00029984045658648206
176700,0.4087183177471161,91.015625,97.65625,0.00029984045658648206
176800,0.5264869332313538,90.234375,95.3125,0.00029984045658648206
176900,0.7713507413864136,83.203125,90.625,0.00029984045658648206
177000,0.49820658564567566,90.625,94.53125,0.00029984045658648206
177100,0.6281033158302307,87.5,96.09375,0.00029984045658648206
177200,0.4989314079284668,90.625,94.921875,0.00029984045658648206
177300,0.3919539451599121,92.1875,96.875,0.00029984045658648206
177400,0.656512975692749,85.546875,94.921875,0.00029984045658648206
177500,0.6639341711997986,85.9375,92.578125,0.00029984045658648206
177600,0.6245150566101074,87.5,92.96875,0.00029984045658648206
177700,0.4703131914138794,91.40625,94.921875,0.00029984045658648206
177800,0.543424129486084,87.5,94.53125,0.00029984045658648206
177900,0.4036942720413208,89.84375,98.4375,0.00029984045658648206
178000,0.44829821586608887,91.015625,97.265625,0.00029984045658648206
178100,0.4253639280796051,92.578125,96.09375,0.00029984045658648206
178200,0.4330262243747711,90.625,95.703125,0.00029984045658648206
178300,0.48438262939453125,89.84375,96.09375,0.00029984045658648206
178400,0.4323224127292633,91.40625,97.65625,0.00029984045658648206
178500,0.5910053849220276,86.71875,94.140625,0.00029984045658648206
178600,0.6995283365249634,85.15625,92.96875,0.0002998334458156775
178700,0.42635661363601685,94.140625,98.046875,0.0002998334458156775
178800,0.475636750459671,88.671875,95.3125,0.0002998334458156775
178900,0.559154748916626,86.71875,95.3125,0.0002998334458156775
179000,0.37138763070106506,91.015625,97.265625,0.0002998334458156775
179100,0.6154046654701233,88.28125,92.96875,0.0002998334458156775
179200,0.5678386688232422,89.0625,95.3125,0.0002998334458156775
179300,0.5683144330978394,90.625,94.921875,0.0002998334458156775
179400,0.5771107077598572,88.671875,94.140625,0.0002998334458156775
179500,0.4761108458042145,89.84375,97.65625,0.0002998334458156775
179600,0.4664209485054016,89.84375,96.484375,0.0002998334458156775
179700,0.34560704231262207,93.359375,96.484375,0.0002998334458156775
179800,0.5721509456634521,89.0625,94.921875,0.0002998334458156775
179900,0.5828800797462463,87.890625,94.140625,0.0002998334458156775
180000,0.36866286396980286,94.140625,98.046875,0.0002998334458156775
180100,0.6475589275360107,90.234375,92.96875,0.0002998334458156775
180200,0.7723568677902222,81.25,90.625,0.0002998334458156775
180300,0.37129610776901245,92.96875,97.65625,0.0002998334458156775
180400,0.5203099250793457,91.796875,94.921875,0.0002998334458156775
180500,0.5127040147781372,89.0625,96.484375,0.0002998334458156775
180600,0.3935214579105377,91.40625,98.046875,0.0002998334458156775
180700,0.3805128335952759,92.578125,97.265625,0.0002998334458156775
180800,0.4463881254196167,91.796875,96.484375,0.0002998334458156775
180900,0.45422762632369995,88.671875,96.875,0.0002998334458156775
181000,0.5371223092079163,87.5,95.3125,0.0002998334458156775
181100,0.41880613565444946,91.796875,97.265625,0.0002998334458156775
181200,0.5024320483207703,90.625,96.09375,0.0002998334458156775
181300,0.5019777417182922,89.84375,94.921875,0.0002998334458156775
181400,0.5636278390884399,87.5,94.53125,0.0002998334458156775
181500,0.6462178230285645,88.28125,93.75,0.0002998334458156775
181600,0.34911736845970154,91.40625,97.265625,0.0002998334458156775
181700,0.36057713627815247,91.796875,96.875,0.0002998334458156775
181800,0.4427424371242523,89.453125,96.875,0.000299826284388438
181900,0.5280157327651978,91.796875,95.703125,0.000299826284388438
182000,0.5235680937767029,89.453125,96.09375,0.000299826284388438
182100,0.4867077171802521,90.234375,96.09375,0.000299826284388438
182200,0.5972365736961365,87.5,93.75,0.000299826284388438
182300,0.4666658341884613,90.234375,96.875,0.000299826284388438
182400,0.5475325584411621,88.28125,96.09375,0.000299826284388438
182500,0.4350455701351166,90.234375,96.875,0.000299826284388438
182600,0.6090294718742371,85.9375,94.140625,0.000299826284388438
182700,0.6939513087272644,85.15625,92.96875,0.000299826284388438
182800,0.3487755060195923,92.96875,97.65625,0.000299826284388438
182900,0.397197961807251,93.75,96.484375,0.000299826284388438
183000,0.4994194805622101,91.015625,96.09375,0.000299826284388438
183100,0.6088549494743347,86.328125,93.75,0.000299826284388438
183200,0.524623453617096,89.453125,95.3125,0.000299826284388438
183300,0.4844275712966919,89.84375,95.703125,0.000299826284388438
183400,0.3437248468399048,94.140625,98.4375,0.000299826284388438
183500,0.4393092691898346,92.1875,95.703125,0.000299826284388438
183600,0.5239537954330444,90.625,93.75,0.000299826284388438
183700,0.5310553312301636,89.453125,96.484375,0.000299826284388438
183800,0.34725815057754517,91.796875,98.4375,0.000299826284388438
183900,0.425496906042099,89.0625,98.046875,0.000299826284388438
184000,0.5719853639602661,89.453125,94.140625,0.000299826284388438
184100,0.42293810844421387,91.796875,96.484375,0.000299826284388438
184200,0.5649940371513367,88.671875,96.09375,0.000299826284388438
184300,0.6288753151893616,88.28125,94.53125,0.000299826284388438
184400,0.47075578570365906,88.671875,95.703125,0.000299826284388438
184500,0.6422483325004578,84.765625,93.359375,0.000299826284388438
184600,0.5861851572990417,87.5,95.703125,0.000299826284388438
184700,0.5979558825492859,88.28125,94.921875,0.000299826284388438
184800,0.33167585730552673,94.140625,96.875,0.000299826284388438
184900,0.3892911672592163,91.796875,98.046875,0.00029981897231196416
185000,0.3704663813114166,92.1875,98.046875,0.00029981897231196416
185100,0.5827023983001709,90.234375,94.140625,0.00029981897231196416
185200,0.5174545645713806,89.84375,96.875,0.00029981897231196416
185300,0.6711275577545166,86.328125,93.75,0.00029981897231196416
185400,0.3395879566669464,94.53125,98.046875,0.00029981897231196416
185500,0.6713738441467285,87.109375,94.921875,0.00029981897231196416
185600,0.43297651410102844,91.015625,96.875,0.00029981897231196416
185700,0.500967264175415,87.109375,95.703125,0.00029981897231196416
185800,0.572012722492218,90.234375,94.140625,0.00029981897231196416
185900,0.5327848792076111,87.5,96.875,0.00029981897231196416
186000,0.4149612784385681,91.015625,96.875,0.00029981897231196416
186100,0.5396866202354431,87.5,92.578125,0.00029981897231196416
186200,0.4692234992980957,91.40625,94.921875,0.00029981897231196416
186300,0.40927982330322266,91.015625,96.875,0.00029981897231196416
186400,0.4118419587612152,89.453125,97.265625,0.00029981897231196416
186500,0.4001253843307495,93.359375,95.3125,0.00029981897231196416
186600,0.46137532591819763,91.40625,96.09375,0.00029981897231196416
186700,0.5919294357299805,85.546875,94.53125,0.00029981897231196416
186800,0.5142537951469421,90.234375,94.140625,0.00029981897231196416
186900,0.5372418165206909,88.28125,96.484375,0.00029981897231196416
187000,0.6276984214782715,87.5,93.359375,0.00029981897231196416
187100,0.4324014186859131,94.140625,96.875,0.00029981897231196416
187200,0.5583745837211609,90.234375,92.96875,0.00029981897231196416
187300,0.6101991534233093,87.5,94.53125,0.00029981897231196416
187400,0.39468058943748474,91.40625,97.65625,0.00029981897231196416
187500,0.5876729488372803,85.9375,94.140625,0.00029981897231196416
187600,0.366948664188385,93.359375,97.65625,0.00029981897231196416
187700,0.38585907220840454,92.1875,96.875,0.00029981897231196416
187800,0.4425428807735443,90.625,95.3125,0.00029981897231196416
187900,0.4466319978237152,89.0625,96.484375,0.00029981897231196416
188000,0.337994247674942,93.359375,98.4375,0.0002998115095936083
188100,0.6156637072563171,87.109375,94.53125,0.0002998115095936083
188200,0.5118240118026733,88.28125,95.703125,0.0002998115095936083
188300,0.5799387693405151,87.5,94.53125,0.0002998115095936083
188400,0.5391145348548889,89.0625,94.140625,0.0002998115095936083
188500,0.5111080408096313,89.453125,96.09375,0.0002998115095936083
188600,0.5429927706718445,87.5,93.75,0.0002998115095936083
188700,0.48661506175994873,88.671875,96.09375,0.0002998115095936083
188800,0.6842327117919922,87.890625,92.96875,0.0002998115095936083
188900,0.6010751128196716,87.5,94.53125,0.0002998115095936083
189000,0.5117487907409668,92.578125,96.09375,0.0002998115095936083
189100,0.6949362754821777,88.28125,93.75,0.0002998115095936083
189200,0.4371992349624634,90.625,97.265625,0.0002998115095936083
189300,0.42719441652297974,89.84375,95.703125,0.0002998115095936083
189400,0.44931772351264954,91.015625,97.65625,0.0002998115095936083
189500,0.4117469787597656,91.015625,97.65625,0.0002998115095936083
189600,0.3394036591053009,92.578125,98.4375,0.0002998115095936083
189700,0.41527876257896423,90.625,98.046875,0.0002998115095936083
189800,0.681172788143158,85.15625,92.578125,0.0002998115095936083
189900,0.3865775167942047,91.796875,98.046875,0.0002998115095936083
190000,0.7428693175315857,82.8125,92.1875,0.0002998115095936083
190100,0.6773004531860352,83.984375,92.96875,0.0002998115095936083
190200,0.5945836901664734,86.328125,95.703125,0.0002998115095936083
190300,0.6002710461616516,88.28125,93.359375,0.0002998115095936083
190400,0.4839995205402374,90.234375,96.875,0.0002998115095936083
190500,0.458484411239624,90.234375,96.875,0.0002998115095936083
190600,0.49281373620033264,87.109375,95.703125,0.0002998115095936083
190700,0.3587321639060974,92.578125,97.65625,0.0002998115095936083
190800,0.4232064485549927,91.40625,97.65625,0.0002998115095936083
190900,0.4563206434249878,90.234375,97.265625,0.0002998115095936083
191000,0.42742884159088135,91.015625,96.875,0.0002998115095936083
191100,0.5664582848548889,87.5,93.75,0.0002998115095936083
191200,0.32109108567237854,93.359375,98.828125,0.000299803896240874
191300,0.522957444190979,89.453125,94.140625,0.000299803896240874
191400,0.35060423612594604,94.140625,98.828125,0.000299803896240874
191500,0.7190049290657043,83.59375,94.53125,0.000299803896240874
191600,0.5181322693824768,88.671875,96.09375,0.000299803896240874
191700,0.5856311321258545,90.234375,95.3125,0.000299803896240874
191800,0.6023837327957153,88.671875,94.921875,0.000299803896240874
191900,0.5488462448120117,88.671875,93.75,0.000299803896240874
192000,0.515119194984436,88.671875,96.484375,0.000299803896240874
192100,0.5025637745857239,89.84375,95.703125,0.000299803896240874
192200,0.5022281408309937,88.671875,94.53125,0.000299803896240874
192300,0.40935349464416504,92.96875,97.265625,0.000299803896240874
192400,0.4861164391040802,91.015625,94.53125,0.000299803896240874
192500,0.5288712978363037,92.1875,95.703125,0.000299803896240874
192600,0.3791505992412567,90.625,96.875,0.000299803896240874
192700,0.44947537779808044,91.796875,95.3125,0.000299803896240874
192800,0.5050262212753296,90.625,96.484375,0.000299803896240874
192900,0.5437411069869995,91.015625,95.703125,0.000299803896240874
193000,0.5748648047447205,87.109375,94.53125,0.000299803896240874
193100,0.43642550706863403,91.015625,97.265625,0.000299803896240874
193200,0.3464840054512024,93.75,96.09375,0.000299803896240874
193300,0.6974003314971924,83.59375,92.578125,0.000299803896240874
193400,0.6997124552726746,83.984375,91.796875,0.000299803896240874
193500,0.4544207751750946,90.625,95.703125,0.000299803896240874
193600,0.5657857060432434,86.71875,95.703125,0.000299803896240874
193700,0.5718472599983215,87.5,93.75,0.000299803896240874
193800,0.3993293344974518,92.1875,97.265625,0.000299803896240874
193900,0.5003995895385742,89.84375,95.3125,0.000299803896240874
194000,0.5747305154800415,89.0625,95.3125,0.000299803896240874
194100,0.6868196129798889,85.15625,94.53125,0.000299803896240874
194200,0.5607296824455261,89.84375,92.578125,0.000299803896240874
194300,0.2688415050506592,95.3125,98.046875,0.0002997961322614166
194400,0.4707804024219513,88.671875,94.921875,0.0002997961322614166
194500,0.5501684546470642,89.453125,97.265625,0.0002997961322614166
194600,0.29907944798469543,93.75,99.21875,0.0002997961322614166
194700,0.6319774389266968,85.9375,93.75,0.0002997961322614166
194800,0.6838520765304565,88.28125,92.96875,0.0002997961322614166
194900,0.4912395179271698,89.0625,94.921875,0.0002997961322614166
195000,0.5321093797683716,89.84375,96.484375,0.0002997961322614166
195100,0.5929108262062073,89.0625,94.53125,0.0002997961322614166
195200,0.504390299320221,87.109375,95.703125,0.0002997961322614166
195300,0.4723002314567566,89.453125,96.875,0.0002997961322614166
